"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",17,17,21,15,13,10,16,20,14,20,14,12,21,14,12,14,10,23,19,17,17,7,17,16,19,19,23,12,18,18,16,17,15,9,22,12,20,19,10,24,17,15,15,19,20,12,20,15,23,14,17,14,16,22,17,14,11,15,16,16,14,14,16,19,14,12,18,20,17,20,16,22,21,15,14,24,20,19,20,16,18,22,23,19,12,15,19,19,11,19,17,15,14,13,18,23,15,18,19,12
"12",17,17,19,15,13,11,16,23,14,21,15,12,22,14,12,14,10,23,20,19,16,8,17,12,18,18,22,13,19,17,14,18,15,9,19,13,19,18,10,22,17,14,15,19,20,11,21,15,23,14,13,15,15,20,16,12,11,14,17,15,14,14,16,21,14,13,19,20,17,19,15,22,22,16,14,23,20,19,19,16,17,19,22,19,13,15,19,19,12,18,18,15,13,13,20,23,13,18,19,13
"13",17,18,17,15,13,11,17,23,15,22,15,11,23,14,13,14,10,23,20,18,16,8,16,12,18,18,22,13,17,15,13,18,15,10,20,13,20,17,9,22,17,14,15,18,20,11,22,15,21,14,13,15,15,20,16,12,11,13,18,15,14,13,16,21,14,12,21,21,17,20,14,19,23,16,14,23,21,18,18,16,17,18,22,19,13,14,18,19,11,18,18,15,14,13,21,22,13,18,20,14
"14",15,18,17,13,11,11,17,22,15,22,15,12,24,12,13,13,8,22,19,18,15,8,16,11,18,17,22,13,18,16,14,19,14,10,20,13,22,16,10,23,14,14,14,18,19,10,23,16,22,15,13,16,15,19,16,11,11,13,17,17,12,13,16,20,14,13,20,19,17,21,14,19,23,16,13,23,21,19,17,17,17,18,23,18,12,14,18,20,12,17,17,15,13,13,21,24,13,17,20,14
"15",14,18,18,13,11,11,15,21,16,22,15,13,24,12,11,13,8,20,18,17,14,7,18,12,16,17,22,13,17,16,14,19,14,10,20,14,21,16,11,23,15,15,14,19,18,10,23,16,23,16,13,17,16,19,17,12,11,12,16,18,13,13,18,19,14,14,17,19,17,22,13,19,24,16,12,21,20,18,18,16,17,18,24,16,12,14,19,19,12,18,17,13,12,13,21,23,13,17,20,15
"16",14,18,19,14,10,11,13,21,16,21,14,13,23,11,12,13,11,20,17,16,15,9,18,14,16,17,22,14,17,16,15,19,14,10,20,14,22,15,11,24,16,15,16,20,19,9,22,16,23,16,13,18,17,19,16,13,10,12,14,19,13,13,18,19,14,14,16,20,18,21,14,19,23,17,12,22,20,17,18,17,18,17,23,16,11,15,17,18,12,17,17,13,14,14,23,24,13,18,20,15
"17",15,20,19,14,12,12,11,20,16,21,14,12,21,11,11,12,11,20,16,17,15,7,17,14,16,17,22,13,17,16,15,19,15,11,20,13,22,15,11,23,15,14,15,19,18,9,23,17,24,15,14,18,17,19,16,13,10,13,15,18,14,13,18,18,13,16,17,20,19,20,13,20,22,16,12,21,19,17,18,17,17,17,23,16,11,17,18,19,12,18,17,13,15,14,23,24,14,19,21,14
"18",14,20,20,14,15,12,11,20,16,21,14,10,23,12,11,13,11,20,17,16,14,6,16,13,16,18,24,13,17,16,16,19,16,11,20,11,22,16,11,23,16,15,18,19,18,9,22,18,26,14,14,18,18,19,14,13,10,14,14,17,15,15,18,18,16,15,18,19,20,19,13,19,23,17,13,21,19,16,19,17,17,16,23,17,11,17,18,18,11,17,17,14,16,14,24,25,14,19,21,15
"19",14,22,21,15,14,11,10,18,14,20,14,10,24,11,11,11,13,19,17,15,16,7,18,16,16,16,23,13,16,16,16,19,15,10,21,10,22,15,10,24,17,16,16,20,18,10,21,18,26,13,14,18,16,20,13,13,11,13,13,17,16,16,18,19,17,14,18,19,20,19,13,18,22,17,12,20,20,14,19,17,15,15,21,17,12,16,17,19,11,18,15,14,16,15,22,24,14,19,20,15
"20",16,21,22,15,14,11,11,19,15,19,14,10,24,12,13,11,13,19,16,15,16,7,17,17,16,16,22,13,16,16,17,18,16,10,21,10,21,13,10,24,18,16,14,21,19,10,21,18,26,14,13,19,16,20,12,12,10,15,13,17,17,15,18,19,17,14,17,22,19,18,14,20,23,17,11,20,18,15,18,17,14,14,21,17,11,16,17,18,11,16,15,14,17,16,21,24,16,20,21,16
"21",17,21,21,15,14,11,10,21,15,19,15,10,23,12,13,12,14,17,15,16,15,8,17,17,16,17,23,14,16,16,17,19,15,11,21,10,20,12,10,24,17,17,15,21,21,10,21,18,26,14,13,19,18,19,13,11,10,15,14,20,17,16,18,19,17,15,17,22,20,18,15,21,23,16,10,21,18,15,19,17,14,12,21,17,11,16,18,18,11,15,16,13,20,15,21,25,16,20,21,16
"22",18,22,22,15,13,10,11,22,15,19,16,10,25,13,12,12,16,17,15,15,14,8,16,17,16,17,24,14,16,15,17,18,16,11,20,9,19,12,10,25,19,15,15,24,21,10,20,18,25,14,14,20,19,19,15,11,11,13,13,20,19,15,20,18,14,15,16,22,20,19,17,21,23,17,10,20,18,15,19,18,14,13,20,16,11,16,17,18,14,15,16,12,20,16,22,23,15,19,20,14
"23",18,21,22,14,14,10,12,22,16,21,16,11,25,13,12,15,16,16,14,16,14,9,16,16,16,18,25,13,15,15,16,18,18,11,20,10,19,12,11,25,19,15,15,24,21,10,20,17,25,14,14,21,19,19,16,11,12,13,12,20,19,15,20,18,15,14,16,23,20,18,16,19,23,15,11,21,17,17,18,20,15,13,21,16,10,16,19,18,14,12,16,9,20,17,21,25,15,19,19,13
"24",18,18,19,14,14,10,12,24,16,21,15,11,26,13,14,14,16,16,13,17,14,9,16,15,16,17,25,11,17,14,16,19,18,12,21,10,18,14,11,25,19,15,15,23,20,9,20,16,23,14,14,19,19,19,17,11,13,11,13,20,19,16,20,19,16,14,15,21,20,18,17,19,21,15,11,22,17,17,16,19,15,13,21,16,12,15,19,16,15,12,17,9,22,16,21,26,15,20,18,14
"25",17,18,19,14,14,9,12,23,14,22,15,11,25,14,14,14,18,15,14,20,14,10,17,15,16,15,26,11,17,13,16,19,17,12,21,10,20,14,11,25,17,14,15,23,21,11,19,16,23,14,12,19,18,19,18,11,15,11,13,20,18,16,21,20,15,16,15,22,20,18,18,19,21,13,12,22,17,18,16,21,15,12,21,16,12,15,19,15,15,13,16,9,22,18,21,25,16,18,19,14
"26",15,18,21,15,14,9,13,22,14,23,14,13,27,15,14,15,18,15,14,19,14,11,17,14,17,13,26,13,18,14,15,18,16,12,20,10,20,14,11,24,17,14,14,22,21,9,19,18,23,14,12,17,19,21,21,11,16,11,11,22,18,16,24,21,15,17,16,22,19,17,19,18,20,14,12,22,17,19,17,21,15,14,20,15,12,14,19,15,15,12,18,9,21,18,21,27,15,18,19,15
"27",16,18,21,15,12,10,14,22,13,21,14,12,28,15,13,15,20,15,15,23,15,11,19,15,17,12,26,13,18,15,14,17,15,14,21,10,18,13,11,24,16,14,13,21,20,11,17,16,23,16,15,17,17,21,19,11,15,11,10,23,18,16,26,21,14,17,17,22,19,18,19,18,20,14,11,23,18,19,16,21,14,14,19,14,13,13,19,15,14,14,20,9,20,16,21,27,14,19,19,15
"28",18,19,22,17,13,10,16,20,15,20,14,13,28,15,13,17,19,13,13,21,15,9,19,15,17,12,26,13,17,16,16,16,15,12,20,10,19,13,10,23,17,14,13,22,19,12,19,15,23,16,15,18,15,21,19,12,16,10,11,23,19,16,23,20,16,17,18,21,19,17,20,20,20,15,11,25,19,19,16,21,15,15,22,14,13,12,20,16,15,16,20,9,20,15,22,26,13,18,19,15
"29",19,21,22,18,13,9,15,20,14,19,14,13,28,14,14,17,19,14,14,19,15,8,18,16,17,12,23,15,18,15,17,16,15,12,21,11,18,13,10,24,17,14,13,22,17,12,22,16,22,14,13,17,16,21,18,14,15,11,11,23,18,17,23,18,16,17,17,21,18,17,22,20,20,14,11,25,18,17,15,22,16,15,22,13,14,13,20,15,15,17,20,9,22,17,21,25,11,18,19,15
"30",18,21,21,19,12,9,14,20,18,18,14,13,25,13,15,19,20,14,16,20,15,8,20,18,17,12,23,16,18,17,17,16,15,13,21,12,17,13,12,24,17,15,13,21,16,12,22,17,21,15,12,15,14,21,16,13,17,11,11,25,18,17,21,18,15,17,19,22,18,17,22,21,21,14,10,25,19,17,16,22,16,15,21,13,18,14,20,15,14,19,21,8,21,19,20,26,11,18,19,15
"31",16,22,20,19,13,10,15,20,19,17,14,13,24,15,15,19,19,13,16,21,15,10,21,17,17,12,25,15,16,16,17,16,15,13,20,12,16,13,13,24,17,16,13,23,17,10,22,16,22,15,12,16,14,20,17,13,18,12,13,26,18,19,22,18,16,15,19,22,18,17,23,23,21,15,10,25,19,17,17,22,17,15,21,13,18,14,20,15,15,19,22,9,21,20,19,25,11,18,20,16
"32",17,22,21,18,12,9,14,19,18,17,14,12,24,15,14,18,19,13,16,20,16,10,21,16,16,11,26,14,16,15,17,17,17,12,20,10,14,13,11,25,19,16,13,23,20,10,20,18,21,14,12,16,14,19,19,13,18,13,13,29,18,19,22,17,17,14,18,23,18,17,22,23,21,15,10,25,18,17,17,21,16,16,20,12,16,15,21,16,14,18,24,9,21,20,18,25,11,19,20,16
"33",17,24,21,17,13,9,13,19,19,17,15,12,24,16,14,20,19,13,16,21,16,10,21,18,16,11,24,13,17,15,16,17,17,13,19,10,15,14,12,27,19,15,15,24,19,10,19,18,20,15,14,17,16,18,21,13,17,13,13,28,18,19,22,17,16,14,17,23,18,18,23,23,20,15,11,23,19,18,18,21,17,16,20,13,16,17,21,17,15,18,22,10,22,20,18,26,11,19,21,16
"34",18,23,20,17,14,8,15,20,20,18,15,12,24,16,15,19,19,13,16,23,16,11,21,20,18,16,23,13,17,18,16,17,17,14,19,10,16,13,11,27,19,14,16,24,19,10,19,20,21,15,13,18,16,18,21,15,19,13,14,26,17,17,21,20,16,15,15,23,18,18,20,22,21,15,11,22,19,21,19,22,16,16,20,15,17,17,22,18,15,17,24,8,22,21,16,26,10,20,22,18
"35",20,23,20,17,14,8,15,23,20,19,17,13,24,16,15,20,20,15,15,23,16,11,21,22,18,17,23,14,18,18,17,19,17,15,18,9,15,13,11,26,18,13,16,25,20,10,18,21,24,17,13,19,16,18,21,14,18,12,13,26,16,19,21,22,16,17,16,26,18,18,21,22,21,15,11,22,19,21,18,24,17,16,21,15,19,19,22,17,15,17,26,8,24,23,17,28,11,20,21,18
"36",21,24,21,17,16,8,17,24,20,18,17,14,24,16,15,22,20,16,15,24,14,12,21,24,16,18,24,13,19,17,18,18,17,16,18,9,14,13,12,26,19,13,16,25,20,12,18,20,23,17,13,20,14,18,21,14,17,11,13,25,15,18,21,22,17,17,15,26,17,17,20,21,20,16,9,21,19,21,18,24,17,17,21,15,21,19,23,14,16,18,25,8,24,23,15,28,10,20,21,19
"37",21,23,21,18,14,8,17,22,20,18,18,14,23,17,15,22,20,16,15,23,16,12,21,23,16,18,22,14,20,18,17,19,18,17,18,10,16,13,11,27,19,12,16,24,21,12,18,22,22,18,13,20,14,20,22,15,17,10,12,25,14,18,21,23,17,16,14,25,17,17,20,21,20,16,11,20,18,23,19,24,16,17,20,14,21,18,22,13,16,19,25,9,24,20,15,28,9,23,22,19
"38",21,23,21,18,13,8,17,22,20,18,19,11,24,17,16,21,20,18,15,22,16,12,19,22,14,19,22,13,21,17,17,19,18,17,19,11,15,13,13,25,21,11,14,24,20,13,17,23,22,21,12,20,14,19,21,15,17,9,13,25,15,19,22,23,19,15,11,25,17,17,21,21,19,16,12,20,17,24,18,23,15,18,18,14,22,19,22,11,17,19,25,10,24,20,14,28,10,23,22,19
"39",23,23,19,19,12,8,18,23,21,21,18,12,25,17,16,21,20,17,15,21,16,11,18,19,15,19,22,14,19,18,19,19,15,14,19,11,14,13,14,23,21,12,15,23,21,14,17,24,20,21,12,20,15,20,22,16,19,9,15,22,14,17,22,21,19,14,11,25,16,16,20,22,21,16,13,19,17,22,18,24,15,18,18,14,22,21,23,11,18,18,24,9,24,20,13,28,12,22,22,19
"40",21,23,19,20,11,9,20,24,21,21,18,13,24,16,15,21,22,18,15,22,16,10,19,18,15,17,22,13,20,19,19,19,15,15,20,12,16,12,14,23,21,12,15,23,20,14,17,24,20,22,12,20,16,18,21,14,20,9,15,23,15,17,22,21,17,16,11,25,15,17,19,22,18,18,13,17,19,22,18,21,14,19,19,15,22,21,23,11,18,19,23,8,23,20,14,29,14,22,20,18
"41",22,22,19,23,11,10,17,25,18,21,19,15,25,15,15,24,21,18,13,22,17,11,18,19,15,16,22,11,20,17,19,20,15,15,20,12,15,14,14,23,21,12,17,25,20,15,19,24,21,23,12,21,16,17,22,15,21,9,14,22,15,15,21,18,18,17,13,26,14,16,18,22,19,18,13,17,20,23,20,22,14,21,20,15,23,21,23,11,21,20,24,9,23,21,14,28,14,22,19,17
"42",22,24,19,23,11,10,17,24,18,24,19,14,24,17,15,23,19,19,13,23,17,13,19,20,16,17,21,11,20,18,20,21,15,16,19,12,16,16,15,24,22,13,14,24,22,14,21,26,21,24,12,21,13,16,22,15,22,9,14,22,16,16,20,18,20,15,13,24,14,16,17,21,19,19,15,17,19,25,20,22,15,22,21,15,23,20,21,12,19,21,25,9,26,21,14,28,16,23,19,19
"43",22,23,19,21,11,10,18,24,19,25,21,14,23,17,16,23,20,20,13,24,17,13,20,20,18,16,23,11,20,18,20,20,16,17,19,15,17,15,15,23,21,13,14,23,22,16,23,25,21,24,10,21,16,17,22,14,22,10,14,22,17,17,19,17,20,16,11,23,14,17,17,21,18,18,15,16,18,25,20,22,14,21,21,15,23,18,20,13,21,22,25,9,26,21,14,28,15,25,19,20
"44",23,22,20,22,11,10,17,25,20,25,22,14,23,17,16,24,18,19,14,24,17,14,20,20,17,16,22,10,20,21,21,21,16,16,19,15,18,17,15,23,21,13,13,23,23,16,23,27,23,25,10,22,15,18,22,14,23,10,15,22,20,17,20,16,20,16,11,24,14,16,20,21,16,19,16,16,18,26,20,22,14,20,21,15,21,19,19,14,21,23,25,9,24,21,13,30,15,24,19,20
"45",24,22,20,21,11,12,16,25,21,23,22,13,24,17,15,24,18,17,13,23,17,15,17,20,16,15,22,10,21,22,22,24,16,16,18,15,19,17,13,25,23,14,14,23,23,16,23,28,23,24,12,22,15,19,22,14,25,12,16,22,22,16,20,18,20,16,11,24,14,17,20,19,16,19,16,17,17,26,21,22,15,22,24,16,22,20,19,15,22,23,25,11,24,21,11,30,16,26,19,21
"46",24,22,18,22,11,12,16,26,21,25,22,14,25,19,16,25,17,18,14,23,17,16,18,20,17,14,23,10,22,25,21,22,16,17,18,14,20,18,14,25,23,14,14,23,23,16,21,29,22,24,14,21,14,19,21,15,24,13,15,24,20,15,21,21,23,16,11,23,14,18,20,18,17,19,15,18,16,25,20,22,15,22,24,17,20,20,18,13,23,21,25,12,25,21,10,31,20,25,18,21
"47",24,20,18,21,12,12,17,26,21,26,22,15,25,19,16,25,18,18,14,23,16,16,19,17,18,14,23,11,23,24,22,20,15,17,18,13,21,18,14,24,22,15,15,22,22,18,22,29,21,24,14,21,14,19,22,16,24,13,14,24,19,16,20,21,25,16,12,23,14,19,20,17,18,18,15,18,16,25,19,21,14,23,24,14,20,19,18,12,25,19,22,12,26,20,11,34,19,23,17,20
"48",24,22,18,23,12,12,15,26,22,25,22,15,24,21,16,25,17,17,13,24,16,17,21,19,17,16,24,12,24,20,23,21,15,19,19,14,21,18,13,23,22,15,15,23,20,18,23,28,23,26,15,22,15,20,20,16,23,13,15,24,19,15,21,21,24,14,10,22,15,19,21,19,20,19,13,18,16,25,20,20,14,24,23,15,21,20,20,13,26,19,22,12,28,20,14,33,19,23,17,20
"49",24,22,19,22,12,12,16,29,23,24,22,16,25,24,16,26,18,16,12,23,18,16,25,20,18,18,24,13,25,21,25,21,16,19,21,15,23,16,14,23,22,15,17,25,21,18,24,28,24,24,15,23,16,19,22,15,23,13,14,24,15,15,22,18,23,16,9,22,16,18,20,19,22,19,13,18,17,25,21,21,14,25,24,15,22,21,20,17,27,20,22,11,28,20,13,30,20,24,19,19
"50",24,20,19,21,12,13,17,29,24,24,22,16,25,25,16,26,18,15,13,24,16,15,26,21,17,18,23,13,24,21,25,23,17,19,21,15,24,17,14,23,23,16,16,26,22,18,22,29,24,23,16,23,18,20,24,14,21,12,15,24,14,13,25,18,24,17,9,21,18,19,20,18,20,17,13,18,18,25,20,21,19,23,25,17,23,20,20,17,28,20,23,11,27,21,12,30,24,24,21,19
"51",25,20,21,22,12,14,17,30,24,26,19,15,24,25,17,25,17,16,13,27,15,14,24,21,18,18,25,14,24,21,25,22,17,18,21,16,24,17,15,21,23,15,17,27,22,18,24,30,24,22,16,23,17,20,25,15,20,13,14,25,14,13,27,18,25,16,10,20,16,20,20,18,22,18,15,19,15,26,20,21,20,23,25,17,24,22,20,17,31,20,24,12,28,24,12,31,24,23,19,22
"52",25,21,21,22,12,14,17,30,25,25,18,17,24,25,17,24,17,16,13,28,15,15,23,19,20,18,27,15,24,21,24,23,18,20,21,16,24,18,14,21,22,15,17,28,23,19,25,31,21,21,17,23,19,21,25,17,21,13,14,27,15,13,27,17,25,19,9,20,17,22,21,17,20,19,14,17,14,25,21,22,21,23,25,18,23,22,21,16,32,19,22,12,28,22,12,31,25,23,21,24
"53",25,22,22,20,13,15,16,29,26,23,20,18,23,22,16,25,17,17,13,29,17,15,23,19,22,20,26,17,25,21,24,23,18,21,21,15,23,17,14,20,22,15,20,30,22,18,25,32,19,23,16,21,21,19,23,17,21,13,14,27,15,13,27,16,24,18,10,20,18,22,23,18,21,17,15,17,13,25,24,24,21,23,23,16,26,21,21,16,34,19,22,13,28,22,12,31,22,23,23,24
"54",25,22,24,22,12,15,17,30,26,24,19,18,26,23,16,25,15,20,12,29,17,15,21,20,23,21,24,17,23,19,23,24,18,20,21,14,21,18,14,20,23,16,20,30,24,19,26,32,19,24,14,20,22,19,23,16,20,15,14,26,15,15,27,14,24,19,10,19,17,22,22,19,21,17,18,17,15,25,24,24,19,23,22,17,26,22,22,18,33,21,22,15,28,24,11,30,21,20,22,24
"55",24,21,23,22,10,15,18,29,25,23,19,18,28,22,15,24,16,20,12,28,18,15,20,20,22,21,23,19,22,20,22,25,21,21,24,13,21,17,15,19,21,17,20,31,25,20,26,33,19,24,13,18,21,21,24,15,20,16,14,25,16,16,26,14,24,19,12,21,17,22,23,18,21,17,18,18,13,25,25,19,18,21,22,17,26,21,21,17,34,21,22,13,28,28,12,32,23,19,22,24
"56",26,22,22,22,9,15,18,27,25,23,19,15,26,21,15,23,16,20,14,26,17,16,22,20,22,20,24,20,22,20,22,23,20,21,25,14,24,18,15,16,22,19,20,31,25,20,26,32,19,25,13,18,22,21,25,16,20,17,14,24,16,17,26,14,25,19,12,20,17,23,22,18,19,17,18,19,15,25,24,19,16,19,21,17,27,21,22,18,34,20,23,14,25,30,12,33,22,20,22,24
"57",25,22,23,21,10,15,18,28,25,23,18,15,26,21,15,22,17,20,15,30,17,16,22,20,22,20,24,20,21,20,22,22,15,22,24,14,24,18,16,16,22,20,20,31,26,21,27,30,18,24,13,19,20,22,25,16,21,17,16,26,17,20,28,14,25,20,13,20,18,23,22,18,19,16,19,18,15,27,23,20,17,17,22,15,27,21,25,18,34,20,23,14,27,30,12,31,22,21,22,23
"58",24,23,24,21,10,14,17,29,26,23,18,16,26,21,15,23,17,20,14,29,16,16,22,23,22,21,24,21,20,20,19,24,14,23,25,14,22,18,15,18,23,20,20,31,27,22,26,27,19,25,13,19,20,22,25,16,22,17,17,27,18,20,30,16,25,21,13,21,21,25,22,20,19,17,17,17,14,28,23,20,17,17,24,16,26,22,24,19,34,19,24,14,28,32,13,32,22,21,22,21
"59",24,24,25,22,11,14,19,27,25,25,17,14,28,20,15,23,18,18,15,30,16,16,20,23,21,19,24,22,20,21,20,23,14,24,21,14,23,18,14,19,23,20,22,30,28,21,27,26,18,24,14,19,22,21,25,17,19,17,18,29,17,20,28,14,26,21,13,22,20,24,21,20,18,16,16,17,14,28,22,20,16,16,24,16,26,25,23,21,34,21,24,12,29,31,14,33,23,20,24,21
"60",24,24,26,24,13,15,21,26,26,26,20,14,29,19,15,22,19,21,15,28,19,16,20,23,20,20,25,22,18,22,19,23,15,25,21,15,23,19,14,21,23,19,22,30,27,23,29,26,19,23,16,21,22,22,25,17,21,17,16,29,17,20,29,16,26,21,13,21,20,23,21,20,18,17,14,17,15,30,22,19,15,17,23,17,26,25,23,20,31,22,24,13,30,30,13,33,24,22,24,22
"61",24,25,26,25,14,16,20,27,26,29,23,16,29,19,17,21,18,22,15,29,21,15,18,25,19,19,25,20,17,21,17,25,17,27,22,16,25,19,15,20,23,19,24,31,29,22,30,25,19,24,16,20,23,21,22,15,23,17,17,29,19,23,29,17,27,22,15,24,21,23,21,20,19,17,14,18,16,28,22,19,16,16,22,18,27,25,25,21,34,22,23,17,30,30,12,35,26,21,24,22
"62",26,24,22,25,14,16,19,26,27,27,23,18,30,20,19,22,18,22,13,27,19,17,19,26,19,18,27,19,17,21,19,24,17,27,23,16,25,21,19,22,22,19,24,32,29,24,30,26,20,25,16,20,25,23,25,14,22,16,17,27,18,25,30,19,28,25,15,25,21,20,21,20,19,18,13,18,16,27,22,19,20,16,25,19,28,24,25,22,32,21,22,19,28,30,15,36,25,23,24,23
"63",27,25,24,25,12,17,18,26,29,28,23,19,32,19,19,23,18,21,16,28,18,18,18,25,19,19,26,19,21,22,20,26,21,27,23,17,24,22,19,20,23,19,25,33,30,23,28,26,19,25,15,20,27,23,24,14,23,13,17,27,20,27,29,18,28,26,15,23,23,22,23,22,20,19,12,20,15,27,22,20,20,15,24,20,28,26,25,22,31,21,23,19,29,29,14,38,24,23,24,27
"64",26,23,22,27,12,19,17,26,29,27,23,20,33,19,20,23,19,23,18,27,20,18,18,29,19,19,26,20,22,21,20,26,20,31,23,17,27,23,20,22,22,20,24,33,29,26,28,25,20,26,14,20,28,23,26,14,23,14,17,29,20,28,28,18,27,27,15,27,23,22,22,23,21,20,13,21,19,25,21,20,20,15,28,19,29,25,26,22,31,20,22,21,29,31,14,35,26,24,24,28
"65",26,23,23,26,14,19,19,25,29,27,22,19,34,22,23,24,19,24,17,27,20,18,18,29,20,20,27,19,22,22,21,27,19,32,26,17,26,25,19,21,22,21,24,36,30,27,28,26,20,25,14,19,26,23,27,13,23,14,18,29,19,29,31,17,28,27,16,29,22,23,24,26,22,23,11,21,20,24,21,19,20,17,28,21,29,25,27,25,32,23,23,22,29,28,15,35,27,25,25,27
